State_Code,District,Type,Status,Count
KA,Ballari,total,vaccinated1,1758198
KA,Ballari,total,vaccinated2,864065
KA,Belagavi,delta,confirmed,6
KA,Belagavi,delta,recovered,1
KA,Belagavi,delta,vaccinated1,427
KA,Belagavi,delta,vaccinated2,825
KA,Belagavi,delta21_14,confirmed,31
KA,Belagavi,delta7,confirmed,20
KA,Belagavi,delta7,deceased,1
KA,Belagavi,delta7,recovered,21
KA,Belagavi,delta7,vaccinated1,39701
KA,Belagavi,delta7,vaccinated2,98350
KA,Belagavi,meta,population,4778439
KA,Belagavi,total,confirmed,79900
KA,Belagavi,total,deceased,938
KA,Belagavi,total,recovered,78879
KA,Belagavi,total,tested,396565
KA,Belagavi,total,vaccinated1,3165252
KA,Belagavi,total,vaccinated2,1386668
KA,Bengaluru Rural,delta,confirmed,3
KA,Bengaluru Rural,delta,recovered,3
KA,Bengaluru Rural,delta,vaccinated1,118
KA,Bengaluru Rural,delta,vaccinated2,994
KA,Bengaluru Rural,delta21_14,confirmed,40
KA,Bengaluru Rural,delta7,confirmed,23
KA,Bengaluru Rural,delta7,deceased,2
KA,Bengaluru Rural,delta7,recovered,27
KA,Bengaluru Rural,delta7,vaccinated1,5196
KA,Bengaluru Rural,delta7,vaccinated2,22700
KA,Bengaluru Rural,meta,population,987257
KA,Bengaluru Rural,total,confirmed,62005
KA,Bengaluru Rural,total,deceased,890
KA,Bengaluru Rural,total,recovered,61073
KA,Bengaluru Rural,total,tested,240277
KA,Bengaluru Rural,total,vaccinated1,700825
KA,Bengaluru Rural,total,vaccinated2,385704
KA,Bengaluru Urban,delta,confirmed,137
KA,Bengaluru Urban,delta,deceased,7
KA,Bengaluru Urban,delta,recovered,204
KA,Bengaluru Urban,delta,vaccinated1,2109
KA,Bengaluru Urban,delta,vaccinated2,11462
KA,Bengaluru Urban,delta21_14,confirmed,1105
KA,Bengaluru Urban,delta7,confirmed,1165
KA,Bengaluru Urban,delta7,deceased,37
KA,Bengaluru Urban,delta7,recovered,1093
KA,Bengaluru Urban,delta7,vaccinated1,48836
KA,Bengaluru Urban,delta7,vaccinated2,247281
KA,Bengaluru Urban,meta,population,9588910
KA,Bengaluru Urban,total,confirmed,1251872
KA,Bengaluru Urban,total,deceased,16281
KA,Bengaluru Urban,total,other,1
KA,Bengaluru Urban,total,recovered,1229059
KA,Bengaluru Urban,total,tested,6883888
KA,Bengaluru Urban,total,vaccinated1,9219875
KA,Bengaluru Urban,total,vaccinated2,5903791
KA,Bidar,delta,vaccinated1,408
KA,Bidar,delta,vaccinated2,740
KA,Bidar,delta21_14,confirmed,7
KA,Bidar,delta7,recovered,5
KA,Bidar,delta7,vaccinated1,13739
KA,Bidar,delta7,vaccinated2,30558
KA,Bidar,meta,population,1700018
KA,Bidar,total,confirmed,24340
KA,Bidar,total,deceased,400
KA,Bidar,total,other,4
KA,Bidar,total,recovered,23936
KA,Bidar,total,tested,67689
KA,Bidar,total,vaccinated1,929776
KA,Bidar,total,vaccinated2,515993
KA,Chamarajanagara,delta,recovered,4
KA,Chamarajanagara,delta,vaccinated1,25
KA,Chamarajanagara,delta,vaccinated2,399
KA,Chamarajanagara,delta21_14,confirmed,14
KA,Chamarajanagara,delta7,confirmed,6
KA,Chamarajanagara,delta7,recovered,15
KA,Chamarajanagara,delta7,vaccinated1,2102
KA,Chamarajanagara,delta7,vaccinated2,36658
KA,Chamarajanagara,meta,population,1020962
KA,Chamarajanagara,total,confirmed,33001
KA,Chamarajanagara,total,deceased,500
KA,Chamarajanagara,total,other,11
KA,Chamarajanagara,total,recovered,32469
KA,Chamarajanagara,total,tested,5156
KA,Chamarajanagara,total,vaccinated1,647951
KA,Chamarajanagara,total,vaccinated2,351940
KA,Chikkaballapura,delta,confirmed,2
KA,Chikkaballapura,delta,deceased,1
KA,Chikkaballapura,delta,vaccinated1,16
KA,Chikkaballapura,delta,vaccinated2,22
KA,Chikkaballapura,delta21_14,confirmed,6
KA,Chikkaballapura,delta7,confirmed,11
KA,Chikkaballapura,delta7,deceased,3
KA,Chikkaballapura,delta7,recovered,8
KA,Chikkaballapura,delta7,vaccinated1,4700
KA,Chikkaballapura,delta7,vaccinated2,19860
KA,Chikkaballapura,meta,population,1254377
KA,Chikkaballapura,total,confirmed,43951
KA,Chikkaballapura,total,deceased,429
KA,Chikkaballapura,total,other,1
KA,Chikkaballapura,total,recovered,43501
KA,Chikkaballapura,total,tested,15089
KA,Chikkaballapura,total,vaccinated1,852473
KA,Chikkaballapura,total,vaccinated2,497674
KA,Chikkamagaluru,delta,confirmed,3
KA,Chikkamagaluru,delta,recovered,4
KA,Chikkamagaluru,delta,vaccinated1,14
KA,Chikkamagaluru,delta,vaccinated2,29
KA,Chikkamagaluru,delta21_14,confirmed,46
KA,Chikkamagaluru,delta7,confirmed,28
KA,Chikkamagaluru,delta7,recovered,93
KA,Chikkamagaluru,delta7,vaccinated1,4830
KA,Chikkamagaluru,delta7,vaccinated2,13010
KA,Chikkamagaluru,meta,population,1137753
KA,Chikkamagaluru,total,confirmed,51126
KA,Chikkamagaluru,total,deceased,395
KA,Chikkamagaluru,total,recovered,50662
KA,Chikkamagaluru,total,tested,5467
KA,Chikkamagaluru,total,vaccinated1,737417
KA,Chikkamagaluru,total,vaccinated2,346002
KA,Chitradurga,delta,confirmed,3
KA,Chitradurga,delta,recovered,3
KA,Chitradurga,delta,vaccinated1,2340
KA,Chitradurga,delta,vaccinated2,1956
KA,Chitradurga,delta21_14,confirmed,9
KA,Chitradurga,delta7,confirmed,17
KA,Chitradurga,delta7,recovered,12
KA,Chitradurga,delta7,vaccinated1,45062
KA,Chitradurga,delta7,vaccinated2,47252
KA,Chitradurga,meta,population,1660378
KA,Chitradurga,total,confirmed,36666
KA,Chitradurga,total,deceased,206
KA,Chitradurga,total,recovered,36412
KA,Chitradurga,total,tested,4393
KA,Chitradurga,total,vaccinated1,1020280
KA,Chitradurga,total,vaccinated2,618156
KA,Dakshina Kannada,delta,confirmed,24
KA,Dakshina Kannada,delta,recovered,20
KA,Dakshina Kannada,delta,vaccinated1,139
KA,Dakshina Kannada,delta,vaccinated2,858
KA,Dakshina Kannada,delta21_14,confirmed,232
KA,Dakshina Kannada,delta7,confirmed,192
KA,Dakshina Kannada,delta7,deceased,9
KA,Dakshina Kannada,delta7,recovered,193
KA,Dakshina Kannada,delta7,vaccinated1,5124
KA,Dakshina Kannada,delta7,vaccinated2,38765
KA,Dakshina Kannada,meta,population,2083625
KA,Dakshina Kannada,total,confirmed,115478
KA,Dakshina Kannada,total,deceased,1680
KA,Dakshina Kannada,total,other,7
KA,Dakshina Kannada,total,recovered,113515
KA,Dakshina Kannada,total,tested,131281
KA,Dakshina Kannada,total,vaccinated1,1531107
KA,Dakshina Kannada,total,vaccinated2,848253
KA,Davanagere,delta,confirmed,2
KA,Davanagere,delta,recovered,1
KA,Davanagere,delta,vaccinated1,16
KA,Davanagere,delta,vaccinated2,33
KA,Davanagere,delta21_14,confirmed,9
KA,Davanagere,delta7,confirmed,10
KA,Davanagere,delta7,deceased,1
KA,Davanagere,delta7,recovered,11
KA,Davanagere,delta7,vaccinated1,7079
KA,Davanagere,delta7,vaccinated2,28149
KA,Davanagere,meta,population,1946905
KA,Davanagere,total,confirmed,50989
KA,Davanagere,total,deceased,608
KA,Davanagere,total,recovered,50359
KA,Davanagere,total,tested,17483
KA,Davanagere,total,vaccinated1,1016827
KA,Davanagere,total,vaccinated2,495371
KA,Dharwad,delta,deceased,1
KA,Dharwad,delta,recovered,3
KA,Dharwad,delta,vaccinated1,459
KA,Dharwad,delta,vaccinated2,323
KA,Dharwad,delta21_14,confirmed,15
KA,Dharwad,delta7,confirmed,4
KA,Dharwad,delta7,deceased,3
KA,Dharwad,delta7,recovered,10
KA,Dharwad,delta7,vaccinated1,24515
KA,Dharwad,delta7,vaccinated2,35313
KA,Dharwad,meta,population,1846993
KA,Dharwad,total,confirmed,60970
KA,Dharwad,total,deceased,1315
KA,Dharwad,total,other,2
KA,Dharwad,total,recovered,59639
KA,Dharwad,total,tested,137696
KA,Dharwad,total,vaccinated1,1212295
KA,Dharwad,total,vaccinated2,561504
KA,Gadag,delta,vaccinated1,1176
KA,Gadag,delta,vaccinated2,167
KA,Gadag,delta21_14,confirmed,1
KA,Gadag,delta7,vaccinated1,12373
KA,Gadag,delta7,vaccinated2,16257
KA,Gadag,meta,population,1065235
KA,Gadag,total,confirmed,26066
KA,Gadag,total,deceased,319
KA,Gadag,total,recovered,25747
KA,Gadag,total,tested,8904
KA,Gadag,total,vaccinated1,691646
KA,Gadag,total,vaccinated2,328477
KA,Hassan,delta,confirmed,26
KA,Hassan,delta,recovered,28
KA,Hassan,delta,vaccinated1,37
KA,Hassan,delta,vaccinated2,123
KA,Hassan,delta21_14,confirmed,144
KA,Hassan,delta7,confirmed,147
KA,Hassan,delta7,deceased,5
KA,Hassan,delta7,recovered,125
KA,Hassan,delta7,vaccinated1,5434
KA,Hassan,delta7,vaccinated2,26697
KA,Hassan,meta,population,1776221
KA,Hassan,total,confirmed,111785
KA,Hassan,total,deceased,1256
KA,Hassan,total,other,2
KA,Hassan,total,recovered,110294
KA,Hassan,total,tested,10800
KA,Hassan,total,vaccinated1,1224599
KA,Hassan,total,vaccinated2,614828
KA,Haveri,delta,confirmed,1
KA,Haveri,delta,recovered,1
KA,Haveri,delta,vaccinated1,2
KA,Haveri,delta,vaccinated2,7
KA,Haveri,delta21_14,confirmed,3
KA,Haveri,delta7,confirmed,1
KA,Haveri,delta7,deceased,1
KA,Haveri,delta7,recovered,2
KA,Haveri,delta7,vaccinated1,8794
KA,Haveri,delta7,vaccinated2,36386
KA,Haveri,meta,population,1598506
KA,Haveri,total,confirmed,21947
KA,Haveri,total,deceased,644
KA,Haveri,total,recovered,21301
KA,Haveri,total,tested,11714
KA,Haveri,total,vaccinated1,999178
KA,Haveri,total,vaccinated2,383705
KA,Kalaburagi,delta,confirmed,3
KA,Kalaburagi,delta,vaccinated1,1631
KA,Kalaburagi,delta,vaccinated2,1001
KA,Kalaburagi,delta21_14,confirmed,2
KA,Kalaburagi,delta7,confirmed,9
KA,Kalaburagi,delta7,recovered,5
KA,Kalaburagi,delta7,vaccinated1,35135
KA,Kalaburagi,delta7,vaccinated2,44220
KA,Kalaburagi,meta,population,2564892
KA,Kalaburagi,total,confirmed,61926
KA,Kalaburagi,total,deceased,819
KA,Kalaburagi,total,recovered,61087
KA,Kalaburagi,total,tested,409596
KA,Kalaburagi,total,vaccinated1,1323039
KA,Kalaburagi,total,vaccinated2,641641
KA,Kodagu,delta,confirmed,11
KA,Kodagu,delta,recovered,7
KA,Kodagu,delta,vaccinated1,26
KA,Kodagu,delta,vaccinated2,202
KA,Kodagu,delta21_14,confirmed,79
KA,Kodagu,delta7,confirmed,112
KA,Kodagu,delta7,recovered,67
KA,Kodagu,delta7,vaccinated1,1558
KA,Kodagu,delta7,vaccinated2,12680
KA,Kodagu,meta,population,554762
KA,Kodagu,total,confirmed,37095
KA,Kodagu,total,deceased,329
KA,Kodagu,total,other,1
KA,Kodagu,total,recovered,36616
KA,Kodagu,total,tested,143982
KA,Kodagu,total,vaccinated1,385482
KA,Kodagu,total,vaccinated2,212033
KA,Kolar,delta,confirmed,2
KA,Kolar,delta,recovered,5
KA,Kolar,delta,vaccinated1,748
KA,Kolar,delta,vaccinated2,1088
KA,Kolar,delta21_14,confirmed,38
KA,Kolar,delta7,confirmed,18
KA,Kolar,delta7,deceased,3
KA,Kolar,delta7,recovered,31
KA,Kolar,delta7,vaccinated1,13745
KA,Kolar,delta7,vaccinated2,34211
KA,Kolar,meta,population,1540231
KA,Kolar,total,confirmed,46916
KA,Kolar,total,deceased,638
KA,Kolar,total,recovered,46266
KA,Kolar,total,tested,91924
KA,Kolar,total,vaccinated1,991957
KA,Kolar,total,vaccinated2,625918
KA,Koppal,delta,vaccinated1,116
KA,Koppal,delta,vaccinated2,321
KA,Koppal,delta21_14,confirmed,2
KA,Koppal,delta7,confirmed,1
KA,Koppal,delta7,recovered,5
KA,Koppal,delta7,vaccinated1,16045
KA,Koppal,delta7,vaccinated2,33794
KA,Koppal,meta,population,1391292
KA,Koppal,total,confirmed,35198
KA,Koppal,total,deceased,521
KA,Koppal,total,recovered,34660
KA,Koppal,total,tested,8708
KA,Koppal,total,vaccinated1,814373
KA,Koppal,total,vaccinated2,411092
KA,Mandya,delta,confirmed,8
KA,Mandya,delta,recovered,2
KA,Mandya,delta,vaccinated1,8
KA,Mandya,delta,vaccinated2,123
KA,Mandya,delta21_14,confirmed,59
KA,Mandya,delta7,confirmed,48
KA,Mandya,delta7,recovered,36
KA,Mandya,delta7,vaccinated1,5411
KA,Mandya,delta7,vaccinated2,28944
KA,Mandya,meta,population,1808680
KA,Mandya,total,confirmed,73753
KA,Mandya,total,deceased,650
KA,Mandya,total,recovered,73029
KA,Mandya,total,tested,14874
KA,Mandya,total,vaccinated1,1189318
KA,Mandya,total,vaccinated2,659066
KA,Mysuru,delta,confirmed,33
KA,Mysuru,delta,deceased,2
KA,Mysuru,delta,recovered,34
KA,Mysuru,delta,vaccinated1,798
KA,Mysuru,delta,vaccinated2,1258
KA,Mysuru,delta21_14,confirmed,252
KA,Mysuru,delta7,confirmed,234
KA,Mysuru,delta7,deceased,7
KA,Mysuru,delta7,recovered,247
KA,Mysuru,delta7,vaccinated1,46664
KA,Mysuru,delta7,vaccinated2,111457
KA,Mysuru,meta,population,2994744
KA,Mysuru,total,confirmed,179167
KA,Mysuru,total,deceased,2416
KA,Mysuru,total,recovered,176447
KA,Mysuru,total,tested,107338
KA,Mysuru,total,vaccinated1,2141764
KA,Mysuru,total,vaccinated2,1239770
KA,Other State,total,confirmed,36
KA,Other State,total,deceased,3
KA,Other State,total,recovered,33
KA,Raichur,delta,recovered,1
KA,Raichur,delta,vaccinated1,151
KA,Raichur,delta,vaccinated2,433
KA,Raichur,delta21_14,confirmed,7
KA,Raichur,delta7,confirmed,1
KA,Raichur,delta7,recovered,4
KA,Raichur,delta7,vaccinated1,19900
KA,Raichur,delta7,vaccinated2,34897
KA,Raichur,meta,population,1924773
KA,Raichur,total,confirmed,39973
KA,Raichur,total,deceased,331
KA,Raichur,total,recovered,39641
KA,Raichur,total,tested,21011
KA,Raichur,total,vaccinated1,1021603
KA,Raichur,total,vaccinated2,448501
KA,Ramanagara,delta,vaccinated1,11
KA,Ramanagara,delta,vaccinated2,61
KA,Ramanagara,delta21_14,confirmed,12
KA,Ramanagara,delta7,confirmed,8
KA,Ramanagara,delta7,deceased,2
KA,Ramanagara,delta7,recovered,10
KA,Ramanagara,delta7,vaccinated1,6303
KA,Ramanagara,delta7,vaccinated2,28767
KA,Ramanagara,meta,population,1082739
KA,Ramanagara,total,confirmed,24204
KA,Ramanagara,total,deceased,320
KA,Ramanagara,total,recovered,23869
KA,Ramanagara,total,tested,103399
KA,Ramanagara,total,vaccinated1,754463
KA,Ramanagara,total,vaccinated2,469335
KA,Shivamogga,delta,confirmed,3
KA,Shivamogga,delta,vaccinated1,417
KA,Shivamogga,delta,vaccinated2,957
KA,Shivamogga,delta21_14,confirmed,38
KA,Shivamogga,delta7,confirmed,30
KA,Shivamogga,delta7,recovered,66
KA,Shivamogga,delta7,vaccinated1,23220
KA,Shivamogga,delta7,vaccinated2,47086
KA,Shivamogga,meta,population,1755512
KA,Shivamogga,total,confirmed,69444
KA,Shivamogga,total,deceased,1088
KA,Shivamogga,total,recovered,68239
KA,Shivamogga,total,tested,48760
KA,Shivamogga,total,vaccinated1,1162073
KA,Shivamogga,total,vaccinated2,535447
KA,Tumakuru,delta,confirmed,17
KA,Tumakuru,delta,recovered,12
KA,Tumakuru,delta,vaccinated1,1842
KA,Tumakuru,delta,vaccinated2,3742
KA,Tumakuru,delta21_14,confirmed,103
KA,Tumakuru,delta7,confirmed,136
KA,Tumakuru,delta7,deceased,1
KA,Tumakuru,delta7,recovered,112
KA,Tumakuru,delta7,vaccinated1,31038
KA,Tumakuru,delta7,vaccinated2,66650
KA,Tumakuru,meta,population,2681449
KA,Tumakuru,total,confirmed,120836
KA,Tumakuru,total,deceased,1127
KA,Tumakuru,total,recovered,119420
KA,Tumakuru,total,tested,106564
KA,Tumakuru,total,vaccinated1,1672730
KA,Tumakuru,total,vaccinated2,881580
KA,Udupi,delta,confirmed,2
KA,Udupi,delta,recovered,6
KA,Udupi,delta,vaccinated1,16
KA,Udupi,delta,vaccinated2,137
KA,Udupi,delta21_14,confirmed,91
KA,Udupi,delta7,confirmed,49
KA,Udupi,delta7,recovered,75
KA,Udupi,delta7,vaccinated1,2422
KA,Udupi,delta7,vaccinated2,27889
KA,Udupi,meta,population,1177908
KA,Udupi,total,confirmed,76718
KA,Udupi,total,deceased,489
KA,Udupi,total,recovered,76181
KA,Udupi,total,tested,86092
KA,Udupi,total,vaccinated1,919074
KA,Udupi,total,vaccinated2,529427
KA,Uttara Kannada,delta,confirmed,6
KA,Uttara Kannada,delta,recovered,4
KA,Uttara Kannada,delta,vaccinated1,11
KA,Uttara Kannada,delta,vaccinated2,155
KA,Uttara Kannada,delta21_14,confirmed,65
KA,Uttara Kannada,delta7,confirmed,66
KA,Uttara Kannada,delta7,recovered,48
KA,Uttara Kannada,delta7,vaccinated1,3955
KA,Uttara Kannada,delta7,vaccinated2,32067
KA,Uttara Kannada,meta,population,1353299
KA,Uttara Kannada,total,confirmed,56218
KA,Uttara Kannada,total,deceased,766
KA,Uttara Kannada,total,recovered,55339
KA,Uttara Kannada,total,tested,13833
KA,Uttara Kannada,total,vaccinated1,980496
KA,Uttara Kannada,total,vaccinated2,505589
KA,Vijayapura,delta,vaccinated1,340
KA,Vijayapura,delta,vaccinated2,583
KA,Vijayapura,delta21_14,confirmed,11
KA,Vijayapura,delta7,confirmed,2
KA,Vijayapura,delta7,recovered,2
KA,Vijayapura,delta7,vaccinated1,59571
KA,Vijayapura,delta7,vaccinated2,50033
KA,Vijayapura,meta,population,2175102
KA,Vijayapura,total,confirmed,36267
KA,Vijayapura,total,deceased,495
KA,Vijayapura,total,recovered,35764
KA,Vijayapura,total,tested,25108
KA,Vijayapura,total,vaccinated1,1535235
KA,Vijayapura,total,vaccinated2,634270
KA,Yadgir,delta,vaccinated1,108
KA,Yadgir,delta,vaccinated2,62
KA,Yadgir,delta21_14,confirmed,1
KA,Yadgir,delta7,recovered,2
KA,Yadgir,delta7,vaccinated1,18060
KA,Yadgir,delta7,vaccinated2,15460
KA,Yadgir,meta,population,1172985
KA,Yadgir,total,confirmed,27545
KA,Yadgir,total,deceased,207
KA,Yadgir,total,recovered,27337
KA,Yadgir,total,tested,221485
KA,Yadgir,total,vaccinated1,708887
KA,Yadgir,total,vaccinated2,348094
KL,Alappuzha,delta,confirmed,270
KL,Alappuzha,delta,deceased,1
KL,Alappuzha,delta,recovered,455
KL,Alappuzha,delta,vaccinated1,65
KL,Alappuzha,delta,vaccinated2,502
KL,Alappuzha,delta21_14,confirmed,3016
KL,Alappuzha,delta7,confirmed,2035
KL,Alappuzha,delta7,deceased,228
KL,Alappuzha,delta7,recovered,2526
KL,Alappuzha,delta7,vaccinated1,5337
KL,Alappuzha,delta7,vaccinated2,51712
KL,Alappuzha,meta,population,2121943
KL,Alappuzha,total,confirmed,316160
KL,Alappuzha,total,deceased,1862
KL,Alappuzha,total,other,40
KL,Alappuzha,total,recovered,313515
KL,Alappuzha,total,vaccinated1,1518055
KL,Alappuzha,total,vaccinated2,855411
KL,Ernakulam,delta,confirmed,1046
KL,Ernakulam,delta,deceased,11
KL,Ernakulam,delta,recovered,918
KL,Ernakulam,delta,vaccinated1,573
KL,Ernakulam,delta,vaccinated2,1977
KL,Ernakulam,delta21_14,confirmed,8747
KL,Ernakulam,delta7,confirmed,7647
KL,Ernakulam,delta7,deceased,742
KL,Ernakulam,delta7,recovered,8539
KL,Ernakulam,delta7,vaccinated1,13018
KL,Ernakulam,delta7,vaccinated2,91762
KL,Ernakulam,meta,population,3279860
KL,Ernakulam,total,confirmed,602800
KL,Ernakulam,total,deceased,3555
KL,Ernakulam,total,other,70
KL,Ernakulam,total,recovered,583842
KL,Ernakulam,total,vaccinated1,2953482
KL,Ernakulam,total,vaccinated2,1759232
KL,Idukki,delta,confirmed,550
KL,Idukki,delta,deceased,1
KL,Idukki,delta,recovered,195
KL,Idukki,delta,vaccinated1,26
KL,Idukki,delta,vaccinated2,208
KL,Idukki,delta21_14,confirmed,3256
KL,Idukki,delta7,confirmed,2876
KL,Idukki,delta7,deceased,71
KL,Idukki,delta7,recovered,1866
KL,Idukki,delta7,vaccinated1,2211
KL,Idukki,delta7,vaccinated2,27218
KL,Idukki,meta,population,1107453
KL,Idukki,total,confirmed,147118
KL,Idukki,total,deceased,519
KL,Idukki,total,other,9
KL,Idukki,total,recovered,140292
KL,Idukki,total,tested,237691
KL,Idukki,total,vaccinated1,859116
KL,Idukki,total,vaccinated2,481911
KL,Kannur,delta,confirmed,304
KL,Kannur,delta,recovered,451
KL,Kannur,delta,vaccinated1,38
KL,Kannur,delta,vaccinated2,325
KL,Kannur,delta21_14,confirmed,3456
KL,Kannur,delta7,confirmed,2611
KL,Kannur,delta7,deceased,301
KL,Kannur,delta7,recovered,3143
KL,Kannur,delta7,vaccinated1,7636
KL,Kannur,delta7,vaccinated2,71089
KL,Kannur,meta,population,2525637
KL,Kannur,total,confirmed,275264
KL,Kannur,total,deceased,2325
KL,Kannur,total,other,53
KL,Kannur,total,recovered,269475
KL,Kannur,total,tested,392136
KL,Kannur,total,vaccinated1,1891004
KL,Kannur,total,vaccinated2,959656
KL,Kasaragod,delta,confirmed,137
KL,Kasaragod,delta,recovered,147
KL,Kasaragod,delta,vaccinated1,389
KL,Kasaragod,delta,vaccinated2,1861
KL,Kasaragod,delta21_14,confirmed,1156
KL,Kasaragod,delta7,confirmed,1054
KL,Kasaragod,delta7,deceased,31
KL,Kasaragod,delta7,recovered,1082
KL,Kasaragod,delta7,vaccinated1,4942
KL,Kasaragod,delta7,vaccinated2,24290
KL,Kasaragod,meta,population,1302600
KL,Kasaragod,total,confirmed,138815
KL,Kasaragod,total,deceased,617
KL,Kasaragod,total,other,17
KL,Kasaragod,total,recovered,134824
KL,Kasaragod,total,vaccinated1,910194
KL,Kasaragod,total,vaccinated2,521754
KL,Kollam,delta,confirmed,592
KL,Kollam,delta,recovered,848
KL,Kollam,delta,vaccinated1,13
KL,Kollam,delta,vaccinated2,215
KL,Kollam,delta21_14,confirmed,3991
KL,Kollam,delta7,confirmed,4753
KL,Kollam,delta7,deceased,161
KL,Kollam,delta7,recovered,6283
KL,Kollam,delta7,vaccinated1,7368
KL,Kollam,delta7,vaccinated2,62100
KL,Kollam,meta,population,2629703
KL,Kollam,total,confirmed,390872
KL,Kollam,total,deceased,2451
KL,Kollam,total,other,57
KL,Kollam,total,recovered,383923
KL,Kollam,total,vaccinated1,1951077
KL,Kollam,total,vaccinated2,1047951
KL,Kottayam,delta,confirmed,506
KL,Kottayam,delta,deceased,5
KL,Kottayam,delta,recovered,155
KL,Kottayam,delta,vaccinated1,11
KL,Kottayam,delta,vaccinated2,125
KL,Kottayam,delta21_14,confirmed,4644
KL,Kottayam,delta7,confirmed,4187
KL,Kottayam,delta7,deceased,101
KL,Kottayam,delta7,recovered,1611
KL,Kottayam,delta7,vaccinated1,5298
KL,Kottayam,delta7,vaccinated2,58083
KL,Kottayam,meta,population,1979384
KL,Kottayam,total,confirmed,322484
KL,Kottayam,total,deceased,1356
KL,Kottayam,total,other,18
KL,Kottayam,total,recovered,315759
KL,Kottayam,total,vaccinated1,1477425
KL,Kottayam,total,vaccinated2,841596
KL,Kozhikode,delta,confirmed,742
KL,Kozhikode,delta,deceased,23
